annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
F5_F8_type_C	5	4	17435	3720	0.00858409773138307	0.148251445255609
FAA_hydrolase	3	3	17435	3720	0.00970705253735004	0.148251445255609
FAD_binding_4	5	4	17435	3720	0.00858409773138307	0.148251445255609
Glyco_hydro_35	3	3	17435	3720	0.00970705253735004	0.148251445255609
Glyco_tran_10_N	3	3	17435	3720	0.00970705253735004	0.148251445255609
Glyco_transf_10	3	3	17435	3720	0.00970705253735004	0.148251445255609
Laminin_G_3	3	3	17435	3720	0.00970705253735004	0.148251445255609
MAM	3	3	17435	3720	0.00970705253735004	0.148251445255609
Na_Ca_ex	10	6	17435	3720	0.00887049732207252	0.148251445255609
Polysacc_deac_1	3	3	17435	3720	0.00970705253735004	0.148251445255609
Proton_antipo_M	3	3	17435	3720	0.00970705253735004	0.148251445255609
Retinin_C	3	3	17435	3720	0.00970705253735004	0.148251445255609
Somatomedin_B	3	3	17435	3720	0.00970705253735004	0.148251445255609
SPARC_Ca_bdg	3	3	17435	3720	0.00970705253735004	0.148251445255609
Troponin	3	3	17435	3720	0.00970705253735004	0.148251445255609
VWC	5	4	17435	3720	0.00858409773138307	0.148251445255609
WAP	5	4	17435	3720	0.00858409773138307	0.148251445255609
Ldl_recept_a	29	12	17435	3720	0.0116801133851624	0.174545514632202
CUB	26	11	17435	3720	0.0128845268543367	0.188312315563383
LRR_6	26	11	17435	3720	0.0128845268543367	0.188312315563383
Calpain_III	8	5	17435	3720	0.0137988891877544	0.191172110622014
EF-hand_1	8	5	17435	3720	0.0137988891877544	0.191172110622014
EF-hand_5	8	5	17435	3720	0.0137988891877544	0.191172110622014
hEGF	8	5	17435	3720	0.0137988891877544	0.191172110622014
Zona_pellucida	8	5	17435	3720	0.0137988891877544	0.191172110622014
Trypsin	324	86	17435	3720	0.0140506646271962	0.192653442826505
LIM	30	12	17435	3720	0.0157605348408713	0.213892972840396
Sulfotransfer_1	17	8	17435	3720	0.0161120310697164	0.216454558815383
7tm_2	14	7	17435	3720	0.0165293827797543	0.219840790970732
COesterase	63	21	17435	3720	0.0183238666783859	0.241294482002507
Aa_trans	21	9	17435	3720	0.0216796223438098	0.252928927344447
AMP-binding	38	14	17435	3720	0.0207350075094717	0.252928927344447
Cu2_monoox_C	6	4	17435	3720	0.0213977516807668	0.252928927344447
Cu2_monooxygen	6	4	17435	3720	0.0213977516807668	0.252928927344447
Disintegrin	6	4	17435	3720	0.0213977516807668	0.252928927344447
GD_N	6	4	17435	3720	0.0213977516807668	0.252928927344447
Glyco_hydro_18	21	9	17435	3720	0.0216796223438098	0.252928927344447
GPHH	6	4	17435	3720	0.0213977516807668	0.252928927344447
Innexin	6	4	17435	3720	0.0213977516807668	0.252928927344447
KAsynt_C_assoc	6	4	17435	3720	0.0213977516807668	0.252928927344447
Laminin_B	6	4	17435	3720	0.0213977516807668	0.252928927344447
MFS_1_like	6	4	17435	3720	0.0213977516807668	0.252928927344447
Thioesterase	6	4	17435	3720	0.0213977516807668	0.252928927344447
Lectin_C	42	15	17435	3720	0.0228216329141141	0.263937145876276
Actin	18	8	17435	3720	0.0236750901600872	0.271447154421689
DHC_N1	9	5	17435	3720	0.0256384983100588	0.28897629451168
Spectrin	9	5	17435	3720	0.0256384983100588	0.28897629451168
BTB_2	12	6	17435	3720	0.0263343826227593	0.294325452842604
AMP-binding_C	32	12	17435	3720	0.0270151646744536	0.299418075141861
Cuticle_4	22	9	17435	3720	0.0298977304098964	0.328627945827787
ADAM_CR	4	3	17435	3720	0.0326187480771198	0.328658598049768
Ca_chan_IQ	4	3	17435	3720	0.0326187480771198	0.328658598049768
Calponin	4	3	17435	3720	0.0326187480771198	0.328658598049768
EGF_3	4	3	17435	3720	0.0326187480771198	0.328658598049768
HNOB	4	3	17435	3720	0.0326187480771198	0.328658598049768
HRM	4	3	17435	3720	0.0326187480771198	0.328658598049768
HYR	4	3	17435	3720	0.0326187480771198	0.328658598049768
Integrin_alpha2	4	3	17435	3720	0.0326187480771198	0.328658598049768
L27	4	3	17435	3720	0.0326187480771198	0.328658598049768
SDF	4	3	17435	3720	0.0326187480771198	0.328658598049768
Transferrin	4	3	17435	3720	0.0326187480771198	0.328658598049768
ACAS_N	2	2	17435	3720	0.0455145365475049	0.329218357432945
Band_3_cyto	2	2	17435	3720	0.0455145365475049	0.329218357432945
Band_7	7	4	17435	3720	0.0415611157989491	0.329218357432945
BetaGal_dom4_5	2	2	17435	3720	0.0455145365475049	0.329218357432945
C4	2	2	17435	3720	0.0455145365475049	0.329218357432945
CAP	26	10	17435	3720	0.03516211558235	0.329218357432945
CLCA	2	2	17435	3720	0.0455145365475049	0.329218357432945
Cu-oxidase	7	4	17435	3720	0.0415611157989491	0.329218357432945
Cu-oxidase_2	7	4	17435	3720	0.0415611157989491	0.329218357432945
Cu-oxidase_3	7	4	17435	3720	0.0415611157989491	0.329218357432945
CUT	2	2	17435	3720	0.0455145365475049	0.329218357432945
DEP	7	4	17435	3720	0.0415611157989491	0.329218357432945
Destabilase	2	2	17435	3720	0.0455145365475049	0.329218357432945
DUF4203	2	2	17435	3720	0.0455145365475049	0.329218357432945
DUF4481	2	2	17435	3720	0.0455145365475049	0.329218357432945
DUF4749	2	2	17435	3720	0.0455145365475049	0.329218357432945
EMI	2	2	17435	3720	0.0455145365475049	0.329218357432945
Ephrin_rec_like	2	2	17435	3720	0.0455145365475049	0.329218357432945
FAD_binding_2	2	2	17435	3720	0.0455145365475049	0.329218357432945
Flot	2	2	17435	3720	0.0455145365475049	0.329218357432945
Gln-synt_C	2	2	17435	3720	0.0455145365475049	0.329218357432945
Glyco_hydro_15	2	2	17435	3720	0.0455145365475049	0.329218357432945
Glyco_transf_29	2	2	17435	3720	0.0455145365475049	0.329218357432945
Glyoxalase	2	2	17435	3720	0.0455145365475049	0.329218357432945
HCO3_cotransp	2	2	17435	3720	0.0455145365475049	0.329218357432945
Ion_trans_2	13	6	17435	3720	0.0402465370856352	0.329218357432945
IQ	20	8	17435	3720	0.0455459983215502	0.329218357432945
Kazal_2	10	5	17435	3720	0.0424064992980451	0.329218357432945
ketoacyl-synt	7	4	17435	3720	0.0415611157989491	0.329218357432945
Ketoacyl-synt_C	7	4	17435	3720	0.0415611157989491	0.329218357432945
KR	7	4	17435	3720	0.0415611157989491	0.329218357432945
Melibiase_2	2	2	17435	3720	0.0455145365475049	0.329218357432945
Melibiase_2_C	2	2	17435	3720	0.0455145365475049	0.329218357432945
MPC	2	2	17435	3720	0.0455145365475049	0.329218357432945
Myofilin	2	2	17435	3720	0.0455145365475049	0.329218357432945
Myosin_tail_1	7	4	17435	3720	0.0415611157989491	0.329218357432945
NTR	2	2	17435	3720	0.0455145365475049	0.329218357432945
Oxidored_q6	2	2	17435	3720	0.0455145365475049	0.329218357432945
PC_rep	2	2	17435	3720	0.0455145365475049	0.329218357432945
PDGF	2	2	17435	3720	0.0455145365475049	0.329218357432945
PID	10	5	17435	3720	0.0424064992980451	0.329218357432945
PMT	2	2	17435	3720	0.0455145365475049	0.329218357432945
PMT_4TMC	2	2	17435	3720	0.0455145365475049	0.329218357432945
Proteasome_A_N	7	4	17435	3720	0.0415611157989491	0.329218357432945
Sarcoglycan_1	2	2	17435	3720	0.0455145365475049	0.329218357432945
SelP_N	2	2	17435	3720	0.0455145365475049	0.329218357432945
SH3_2	13	6	17435	3720	0.0402465370856352	0.329218357432945
Sprouty	2	2	17435	3720	0.0455145365475049	0.329218357432945
Tropomyosin	2	2	17435	3720	0.0455145365475049	0.329218357432945
TSP_3	2	2	17435	3720	0.0455145365475049	0.329218357432945
TSP_C	2	2	17435	3720	0.0455145365475049	0.329218357432945
UDPGP	2	2	17435	3720	0.0455145365475049	0.329218357432945
MFS_1	69	21	17435	3720	0.0486150706260946	0.349502940176788
HSP70	17	7	17435	3720	0.0515909869641621	0.368903293883525
GMC_oxred_C	24	9	17435	3720	0.0523204258940386	0.37013918318655
GMC_oxred_N	24	9	17435	3720	0.0523204258940386	0.37013918318655
2-oxoacid_dh	3	2	17435	3720	0.117129504567815	0.394130580250454
2-oxogl_dehyd_N	1	1	17435	3720	0.213363923143103	0.394130580250454
2Fe-2S_thioredx	1	1	17435	3720	0.213363923143103	0.394130580250454
4HBT	1	1	17435	3720	0.213363923143103	0.394130580250454
4HBT_2	4	2	17435	3720	0.201640261058509	0.394130580250454
7tm_1	86	24	17435	3720	0.0898596624742875	0.394130580250454
7TM_GPCR_Srw	3	2	17435	3720	0.117129504567815	0.394130580250454
AA_kinase	1	1	17435	3720	0.213363923143103	0.394130580250454
AA_permease_2	11	4	17435	3720	0.191868311467716	0.394130580250454
AAA_28	1	1	17435	3720	0.213363923143103	0.394130580250454
AAA_5	10	4	17435	3720	0.14551436328499	0.394130580250454
AAA_6	11	5	17435	3720	0.0643949539652179	0.394130580250454
AAA_7	12	5	17435	3720	0.0915810763526884	0.394130580250454
AAA_8	11	5	17435	3720	0.0643949539652179	0.394130580250454
AAA_9	12	5	17435	3720	0.0915810763526884	0.394130580250454
Abdominal-A	1	1	17435	3720	0.213363923143103	0.394130580250454
Abhydrolase_1	25	8	17435	3720	0.14532915771565	0.394130580250454
Abhydrolase_6	1	1	17435	3720	0.213363923143103	0.394130580250454
AcetylCoA_hyd_C	1	1	17435	3720	0.213363923143103	0.394130580250454
AcetylCoA_hydro	1	1	17435	3720	0.213363923143103	0.394130580250454
Acetyltransf_1	17	6	17435	3720	0.134904092993771	0.394130580250454
ACOX	4	2	17435	3720	0.201640261058509	0.394130580250454
Acyl_transf_3	34	10	17435	3720	0.171766873761692	0.394130580250454
Acyl-CoA_dh_M	16	6	17435	3720	0.105499467336262	0.394130580250454
ADAM17_MPD	1	1	17435	3720	0.213363923143103	0.394130580250454
AdenylateSensor	1	1	17435	3720	0.213363923143103	0.394130580250454
ADH_zinc_N_2	4	2	17435	3720	0.201640261058509	0.394130580250454
Adipokin_hormo	1	1	17435	3720	0.213363923143103	0.394130580250454
AFG1_ATPase	1	1	17435	3720	0.213363923143103	0.394130580250454
Aldo_ket_red	11	4	17435	3720	0.191868311467716	0.394130580250454
Allantoicase	1	1	17435	3720	0.213363923143103	0.394130580250454
Allatostatin	1	1	17435	3720	0.213363923143103	0.394130580250454
Alpha_L_fucos	1	1	17435	3720	0.213363923143103	0.394130580250454
Alpha-amylase_C	10	4	17435	3720	0.14551436328499	0.394130580250454
Aminotran_3	4	2	17435	3720	0.201640261058509	0.394130580250454
Aminotran_5	6	3	17435	3720	0.115943695510683	0.394130580250454
An_peroxidase	15	6	17435	3720	0.079805419007141	0.394130580250454
Ank_5	11	4	17435	3720	0.191868311467716	0.394130580250454
Antistasin	1	1	17435	3720	0.213363923143103	0.394130580250454
AP_endonuc_2	1	1	17435	3720	0.213363923143103	0.394130580250454
APG12	1	1	17435	3720	0.213363923143103	0.394130580250454
APG6	1	1	17435	3720	0.213363923143103	0.394130580250454
ApoO	1	1	17435	3720	0.213363923143103	0.394130580250454
APP_amyloid	1	1	17435	3720	0.213363923143103	0.394130580250454
APP_Cu_bd	1	1	17435	3720	0.213363923143103	0.394130580250454
APP_E2	1	1	17435	3720	0.213363923143103	0.394130580250454
APP_N	1	1	17435	3720	0.213363923143103	0.394130580250454
APS_kinase	1	1	17435	3720	0.213363923143103	0.394130580250454
ARL6IP6	1	1	17435	3720	0.213363923143103	0.394130580250454
Arrestin_C	23	7	17435	3720	0.203673525142097	0.394130580250454
Arrestin_N	23	7	17435	3720	0.203673525142097	0.394130580250454
Asp_Arg_Hydrox	1	1	17435	3720	0.213363923143103	0.394130580250454
ATG13	1	1	17435	3720	0.213363923143103	0.394130580250454
Atg8	1	1	17435	3720	0.213363923143103	0.394130580250454
ATP-gua_Ptrans	3	2	17435	3720	0.117129504567815	0.394130580250454
ATP-gua_PtransN	4	2	17435	3720	0.201640261058509	0.394130580250454
ATP-sulfurylase	1	1	17435	3720	0.213363923143103	0.394130580250454
ATP-synt	1	1	17435	3720	0.213363923143103	0.394130580250454
ATP-synt_8	1	1	17435	3720	0.213363923143103	0.394130580250454
ATP-synt_ab	5	3	17435	3720	0.0686707235957249	0.394130580250454
ATP-synt_ab_C	1	1	17435	3720	0.213363923143103	0.394130580250454
ATP-synt_ab_N	6	3	17435	3720	0.115943695510683	0.394130580250454
ATP-synt_E	1	1	17435	3720	0.213363923143103	0.394130580250454
ATP-synt_Eps	1	1	17435	3720	0.213363923143103	0.394130580250454
ATP-synt_F6	1	1	17435	3720	0.213363923143103	0.394130580250454
ATP-synt_G	1	1	17435	3720	0.213363923143103	0.394130580250454
ATP11	1	1	17435	3720	0.213363923143103	0.394130580250454
AZUL	1	1	17435	3720	0.213363923143103	0.394130580250454
BBS1	1	1	17435	3720	0.213363923143103	0.394130580250454
BCDHK_Adom3	1	1	17435	3720	0.213363923143103	0.394130580250454
Biotin_lipoyl	6	3	17435	3720	0.115943695510683	0.394130580250454
BNIP3	1	1	17435	3720	0.213363923143103	0.394130580250454
BORCS6	1	1	17435	3720	0.213363923143103	0.394130580250454
BRAP2	1	1	17435	3720	0.213363923143103	0.394130580250454
Bravo_FIGEY	1	1	17435	3720	0.213363923143103	0.394130580250454
BSD	4	2	17435	3720	0.201640261058509	0.394130580250454
BTG	1	1	17435	3720	0.213363923143103	0.394130580250454
C_tripleX	3	2	17435	3720	0.117129504567815	0.394130580250454
C2	42	13	17435	3720	0.0945625452975727	0.394130580250454
CAC1F_C	1	1	17435	3720	0.213363923143103	0.394130580250454
Cadherin_3	1	1	17435	3720	0.213363923143103	0.394130580250454
Cadherin_C	3	2	17435	3720	0.117129504567815	0.394130580250454
Calx-beta	1	1	17435	3720	0.213363923143103	0.394130580250454
CaM_bdg_C0	1	1	17435	3720	0.213363923143103	0.394130580250454
CAP_C	1	1	17435	3720	0.213363923143103	0.394130580250454
CAP_N	1	1	17435	3720	0.213363923143103	0.394130580250454
Carn_acyltransf	5	3	17435	3720	0.0686707235957249	0.394130580250454
Catalase	1	1	17435	3720	0.213363923143103	0.394130580250454
Catalase-rel	1	1	17435	3720	0.213363923143103	0.394130580250454
Cation_ATPase_C	4	2	17435	3720	0.201640261058509	0.394130580250454
Cation_ATPase_N	4	2	17435	3720	0.201640261058509	0.394130580250454
CBF_beta	1	1	17435	3720	0.213363923143103	0.394130580250454
CBM_48	1	1	17435	3720	0.213363923143103	0.394130580250454
CCAP	1	1	17435	3720	0.213363923143103	0.394130580250454
CCCAP	1	1	17435	3720	0.213363923143103	0.394130580250454
CCDC142	1	1	17435	3720	0.213363923143103	0.394130580250454
CCDC85	1	1	17435	3720	0.213363923143103	0.394130580250454
CHRD	1	1	17435	3720	0.213363923143103	0.394130580250454
CI-B14_5a	1	1	17435	3720	0.213363923143103	0.394130580250454
CIA30	1	1	17435	3720	0.213363923143103	0.394130580250454
Clp1	1	1	17435	3720	0.213363923143103	0.394130580250454
CLP1_N	1	1	17435	3720	0.213363923143103	0.394130580250454
ClpS	1	1	17435	3720	0.213363923143103	0.394130580250454
Cobalamin_bind	1	1	17435	3720	0.213363923143103	0.394130580250454
COE1_DBD	1	1	17435	3720	0.213363923143103	0.394130580250454
COE1_HLH	1	1	17435	3720	0.213363923143103	0.394130580250454
COMP	1	1	17435	3720	0.213363923143103	0.394130580250454
Complex1_30kDa	1	1	17435	3720	0.213363923143103	0.394130580250454
Complex1_49kDa	1	1	17435	3720	0.213363923143103	0.394130580250454
Complex1_51K	1	1	17435	3720	0.213363923143103	0.394130580250454
Corazonin	1	1	17435	3720	0.213363923143103	0.394130580250454
Costars	1	1	17435	3720	0.213363923143103	0.394130580250454
COX1	1	1	17435	3720	0.213363923143103	0.394130580250454
COX2	1	1	17435	3720	0.213363923143103	0.394130580250454
COX2_TM	1	1	17435	3720	0.213363923143103	0.394130580250454
COX3	1	1	17435	3720	0.213363923143103	0.394130580250454
COX4	1	1	17435	3720	0.213363923143103	0.394130580250454
COX5B	1	1	17435	3720	0.213363923143103	0.394130580250454
COX6A	1	1	17435	3720	0.213363923143103	0.394130580250454
COX6C	1	1	17435	3720	0.213363923143103	0.394130580250454
COX7C	1	1	17435	3720	0.213363923143103	0.394130580250454
CPCFC	1	1	17435	3720	0.213363923143103	0.394130580250454
CPT_N	1	1	17435	3720	0.213363923143103	0.394130580250454
CRF-BP	1	1	17435	3720	0.213363923143103	0.394130580250454
Crisp	1	1	17435	3720	0.213363923143103	0.394130580250454
Crystallin	1	1	17435	3720	0.213363923143103	0.394130580250454
CTP_transf_3	1	1	17435	3720	0.213363923143103	0.394130580250454
Cut8	1	1	17435	3720	0.213363923143103	0.394130580250454
CXCXC	1	1	17435	3720	0.213363923143103	0.394130580250454
Cystatin	1	1	17435	3720	0.213363923143103	0.394130580250454
Cytochrom_B_C	1	1	17435	3720	0.213363923143103	0.394130580250454
Cytochrom_C1	1	1	17435	3720	0.213363923143103	0.394130580250454
Cytochrome_B	1	1	17435	3720	0.213363923143103	0.394130580250454
DAO_C	1	1	17435	3720	0.213363923143103	0.394130580250454
DB	1	1	17435	3720	0.213363923143103	0.394130580250454
DBB	1	1	17435	3720	0.213363923143103	0.394130580250454
DDDD	1	1	17435	3720	0.213363923143103	0.394130580250454
DHC_N2	12	5	17435	3720	0.0915810763526884	0.394130580250454
DJ-1_PfpI	1	1	17435	3720	0.213363923143103	0.394130580250454
DM13	3	2	17435	3720	0.117129504567815	0.394130580250454
DoxX_2	1	1	17435	3720	0.213363923143103	0.394130580250454
DSX_dimer	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF1041	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF1136	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF1213	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF1690	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF1731	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF1736	4	2	17435	3720	0.201640261058509	0.394130580250454
DUF1794	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF1907	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF2048	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF2181	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF2205	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF229	3	2	17435	3720	0.117129504567815	0.394130580250454
DUF2353	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF2475	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF2615	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF3350	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF3399	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF3657	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4062	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4495	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4528	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4535	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4682	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4739	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4757	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4758	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4787	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4789	3	2	17435	3720	0.117129504567815	0.394130580250454
DUF4790	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4797	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4803	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF4812	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF5009	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF543	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF608	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF676	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF725	1	1	17435	3720	0.213363923143103	0.394130580250454
DUF829	4	2	17435	3720	0.201640261058509	0.394130580250454
Dynactin	1	1	17435	3720	0.213363923143103	0.394130580250454
Dynein_heavy	12	5	17435	3720	0.0915810763526884	0.394130580250454
E3_UbLigase_R4	1	1	17435	3720	0.213363923143103	0.394130580250454
eIF_4EBP	1	1	17435	3720	0.213363923143103	0.394130580250454
Endostatin	1	1	17435	3720	0.213363923143103	0.394130580250454
Enolase_C	1	1	17435	3720	0.213363923143103	0.394130580250454
Enolase_N	1	1	17435	3720	0.213363923143103	0.394130580250454
Ephrin	1	1	17435	3720	0.213363923143103	0.394130580250454
ESSS	1	1	17435	3720	0.213363923143103	0.394130580250454
ETC_C1_NDUFA4	1	1	17435	3720	0.213363923143103	0.394130580250454
ETC_C1_NDUFA5	1	1	17435	3720	0.213363923143103	0.394130580250454
Ets	9	4	17435	3720	0.104271217690212	0.394130580250454
F_actin_cap_B	1	1	17435	3720	0.213363923143103	0.394130580250454
F420_oxidored	3	2	17435	3720	0.117129504567815	0.394130580250454
FA	6	3	17435	3720	0.115943695510683	0.394130580250454
FAA_hydrolase_N	1	1	17435	3720	0.213363923143103	0.394130580250454
FAM110_C	1	1	17435	3720	0.213363923143103	0.394130580250454
FAM177	1	1	17435	3720	0.213363923143103	0.394130580250454
FARP	1	1	17435	3720	0.213363923143103	0.394130580250454
Fasciclin	4	2	17435	3720	0.201640261058509	0.394130580250454
Fer2_3	1	1	17435	3720	0.213363923143103	0.394130580250454
Fer2_4	1	1	17435	3720	0.213363923143103	0.394130580250454
Fer4_12	1	1	17435	3720	0.213363923143103	0.394130580250454
Fer4_17	1	1	17435	3720	0.213363923143103	0.394130580250454
Fer4_7	1	1	17435	3720	0.213363923143103	0.394130580250454
FerB	1	1	17435	3720	0.213363923143103	0.394130580250454
FERM_C	10	4	17435	3720	0.14551436328499	0.394130580250454
FERM_N	12	5	17435	3720	0.0915810763526884	0.394130580250454
FEZ	1	1	17435	3720	0.213363923143103	0.394130580250454
Fez1	1	1	17435	3720	0.213363923143103	0.394130580250454
FGE-sulfatase	1	1	17435	3720	0.213363923143103	0.394130580250454
Filamin	5	3	17435	3720	0.0686707235957249	0.394130580250454
FOG_N	1	1	17435	3720	0.213363923143103	0.394130580250454
Fringe	4	2	17435	3720	0.201640261058509	0.394130580250454
FSA_C	1	1	17435	3720	0.213363923143103	0.394130580250454
FTHFS	1	1	17435	3720	0.213363923143103	0.394130580250454
Fucosidase_C	1	1	17435	3720	0.213363923143103	0.394130580250454
FumaraseC_C	1	1	17435	3720	0.213363923143103	0.394130580250454
Furin-like	3	2	17435	3720	0.117129504567815	0.394130580250454
Fuseless	1	1	17435	3720	0.213363923143103	0.394130580250454
FXa_inhibition	10	4	17435	3720	0.14551436328499	0.394130580250454
G2F	1	1	17435	3720	0.213363923143103	0.394130580250454
